user_id,treatment,tenure_days,device,region,converted
2144,0,207.0,mobile,NA,0
5973,1,64.0,mobile,NA,0
2848,1,441.0,desktop,NA,0
450,0,251.0,mobile,APAC,0
3316,0,679.0,mobile,NA,0
3941,0,343.0,desktop,EU,0
4908,1,373.0,desktop,NA,1
4802,1,91.0,mobile,EU,0
5853,0,650.0,mobile,NA,0
1686,0,833.0,mobile,EU,0
4178,1,615.0,mobile,NA,0
1479,1,594.0,desktop,APAC,0
987,0,94.0,desktop,NA,0
1539,0,648.0,mobile,APAC,0
2079,0,647.0,mobile,APAC,0
3623,0,128.0,mobile,APAC,0
2699,1,568.0,mobile,NA,0
3020,0,112.0,mobile,EU,0
5212,1,763.0,mobile,APAC,0
4268,1,608.0,desktop,NA,0
4479,0,267.0,mobile,EU,0
1895,1,120.0,mobile,NA,0
2038,1,636.0,mobile,APAC,0
2215,0,829.0,desktop,EU,0
3649,1,253.0,mobile,APAC,0
2928,0,428.0,mobile,APAC,0
649,0,641.0,desktop,EU,0
1640,0,692.0,desktop,NA,0
733,1,434.0,mobile,APAC,1
3709,0,200.0,desktop,NA,0
2709,1,612.0,mobile,EU,0
283,0,289.0,mobile,EU,0
4847,1,420.0,desktop,NA,0
5701,1,133.0,mobile,NA,0
5878,1,875.0,desktop,EU,0
2316,0,279.0,desktop,NA,1
1039,0,126.0,mobile,EU,0
2470,1,312.0,mobile,NA,0
5152,0,190.0,mobile,EU,0
3030,1,200.0,desktop,APAC,1
3695,1,333.0,desktop,NA,0
5088,1,80.0,mobile,APAC,0
3167,1,672.0,mobile,APAC,1
5492,0,64.0,desktop,EU,0
3420,1,99.0,mobile,NA,0
4965,1,333.0,desktop,EU,0
2326,0,817.0,desktop,EU,0
5139,1,576.0,desktop,NA,1
942,1,323.0,desktop,NA,0
5301,1,275.0,mobile,NA,1
4629,1,490.0,mobile,NA,1
3717,1,678.0,mobile,NA,0
2861,0,136.0,desktop,NA,0
2958,0,703.0,desktop,NA,0
566,1,498.0,desktop,EU,0
2793,1,827.0,mobile,NA,0
3600,1,149.0,mobile,NA,0
3738,1,338.0,mobile,NA,0
4230,1,886.0,mobile,NA,0
3511,1,641.0,mobile,APAC,0
4641,1,487.0,mobile,APAC,0
3665,0,260.0,mobile,NA,0
4667,0,545.0,mobile,NA,0
1261,1,371.0,desktop,APAC,0
2635,1,259.0,mobile,NA,0
291,0,480.0,mobile,APAC,0
1709,0,763.0,mobile,NA,1
421,0,46.0,desktop,EU,0
583,1,655.0,mobile,NA,0
5125,0,635.0,desktop,APAC,0
106,0,47.0,mobile,NA,1
4855,0,573.0,mobile,APAC,0
5284,0,473.0,desktop,NA,0
3462,1,96.0,mobile,EU,0
1773,0,881.0,desktop,EU,0
1606,0,677.0,mobile,EU,0
1463,0,60.0,mobile,EU,0
804,0,682.0,mobile,NA,0
936,1,119.0,desktop,EU,0
10,1,784.0,desktop,EU,0
627,0,704.0,mobile,EU,0
5158,1,173.0,desktop,EU,0
4168,1,677.0,mobile,APAC,0
786,0,742.0,mobile,EU,0
2874,0,53.0,desktop,NA,0
1178,0,88.0,mobile,NA,0
2500,0,521.0,mobile,EU,0
3945,1,309.0,mobile,NA,0
5542,0,815.0,desktop,NA,0
3873,1,87.0,mobile,EU,0
4883,1,499.0,desktop,NA,0
805,0,788.0,mobile,NA,0
4782,0,155.0,mobile,NA,0
1954,0,497.0,desktop,EU,1
4998,0,887.0,desktop,APAC,1
2530,0,852.0,mobile,APAC,1
1619,0,405.0,mobile,NA,0
1080,1,720.0,desktop,NA,0
4697,1,469.0,mobile,EU,0
2127,1,697.0,mobile,NA,0
5482,0,311.0,mobile,NA,0
213,0,63.0,mobile,NA,1
3240,0,17.0,mobile,NA,0
5422,0,625.0,desktop,NA,1
3548,1,471.0,desktop,EU,0
2501,0,381.0,mobile,NA,0
2061,0,605.0,mobile,NA,0
4633,1,126.0,mobile,APAC,1
5266,0,854.0,desktop,APAC,0
2563,1,810.0,mobile,EU,1
3817,1,547.0,mobile,NA,0
2000,0,253.0,mobile,NA,0
1097,0,528.0,mobile,NA,1
992,1,154.0,mobile,APAC,0
5064,1,115.0,mobile,NA,0
969,0,339.0,mobile,NA,0
527,0,147.0,mobile,EU,0
349,0,218.0,mobile,APAC,0
1036,0,189.0,mobile,APAC,1
2255,0,94.0,desktop,NA,0
3433,1,185.0,mobile,NA,0
2437,1,78.0,mobile,NA,0
111,0,466.0,mobile,NA,1
2459,0,867.0,desktop,NA,1
1490,0,771.0,mobile,NA,0
3257,1,362.0,mobile,APAC,0
1302,0,716.0,mobile,NA,1
5460,1,224.0,desktop,APAC,1
3858,1,200.0,mobile,NA,0
3657,1,619.0,mobile,EU,0
3311,0,216.0,desktop,APAC,1
5772,1,133.0,mobile,EU,1
3333,1,654.0,desktop,NA,0
5686,0,256.0,mobile,EU,0
3215,1,625.0,desktop,EU,0
4953,1,107.0,mobile,NA,0
783,1,879.0,mobile,APAC,0
874,1,872.0,desktop,EU,1
515,1,158.0,mobile,NA,1
5643,1,887.0,mobile,APAC,1
24,1,34.0,desktop,NA,0
4635,0,630.0,mobile,EU,0
5768,0,319.0,mobile,EU,1
4443,0,195.0,desktop,NA,0
3412,1,439.0,desktop,NA,0
1216,0,309.0,desktop,APAC,0
4535,1,782.0,desktop,EU,0
5101,1,446.0,desktop,NA,0
2537,1,219.0,desktop,NA,0
1353,0,568.0,mobile,NA,0
2037,0,130.0,mobile,EU,0
794,1,476.0,mobile,NA,1
3389,0,752.0,desktop,APAC,0
5656,0,388.0,desktop,EU,0
4011,0,95.0,mobile,NA,0
5980,0,660.0,mobile,NA,0
4604,0,449.0,desktop,EU,0
218,0,137.0,desktop,APAC,0
2984,1,878.0,mobile,NA,0
1184,0,376.0,mobile,APAC,0
5414,1,332.0,desktop,NA,0
2107,0,838.0,desktop,NA,0
5567,1,100.0,mobile,EU,0
4195,1,513.0,mobile,EU,0
3679,0,460.0,mobile,NA,0
3194,0,674.0,mobile,EU,0
5396,0,715.0,desktop,APAC,0
5683,0,164.0,desktop,NA,0
4428,0,26.0,mobile,APAC,0
3410,1,123.0,desktop,APAC,0
3297,1,553.0,mobile,APAC,1
4858,0,608.0,mobile,NA,0
5451,0,162.0,mobile,APAC,0
4256,0,375.0,mobile,NA,0
614,0,863.0,desktop,EU,1
344,1,825.0,mobile,APAC,0
3794,0,758.0,mobile,NA,0
2741,1,137.0,mobile,APAC,0
1960,0,688.0,desktop,NA,0
5041,0,566.0,mobile,APAC,0
1293,0,265.0,desktop,APAC,0
734,1,755.0,desktop,NA,1
5710,0,553.0,desktop,NA,0
5700,0,821.0,mobile,NA,0
5038,1,884.0,mobile,APAC,0
4323,1,275.0,mobile,NA,0
5825,0,540.0,desktop,EU,1
5355,1,77.0,desktop,EU,0
30,0,25.0,mobile,NA,0
3690,1,827.0,desktop,EU,0
1712,1,723.0,desktop,EU,0
5016,1,893.0,mobile,NA,0
2129,1,56.0,desktop,NA,1
3258,1,572.0,mobile,APAC,0
4204,1,430.0,mobile,EU,0
1814,1,176.0,desktop,APAC,0
1023,1,162.0,desktop,EU,0
3697,0,731.0,desktop,EU,1
2126,0,11.0,desktop,EU,0
4447,0,405.0,mobile,APAC,0
2334,1,529.0,mobile,NA,1
203,1,775.0,desktop,EU,0
1018,0,163.0,desktop,APAC,0
785,0,800.0,mobile,EU,0
2378,1,519.0,mobile,NA,0
2242,0,85.0,mobile,APAC,1
2466,0,133.0,mobile,NA,0
2651,0,185.0,desktop,APAC,0
4694,0,248.0,mobile,EU,0
4705,0,115.0,desktop,APAC,0
265,1,726.0,mobile,APAC,0
1753,0,672.0,mobile,NA,0
5642,0,121.0,mobile,NA,0
5286,1,110.0,desktop,NA,0
3324,1,89.0,desktop,EU,0
3958,1,177.0,desktop,APAC,0
3336,1,392.0,mobile,NA,0
3286,1,294.0,desktop,NA,0
1591,1,284.0,mobile,NA,0
3910,0,707.0,mobile,NA,0
5798,1,410.0,mobile,NA,1
3696,0,136.0,mobile,APAC,0
3279,1,,mobile,APAC,0
5707,0,284.0,desktop,APAC,0
806,1,523.0,mobile,NA,0
5519,1,180.0,desktop,NA,0
3956,1,177.0,mobile,EU,0
1573,0,614.0,mobile,NA,0
1578,1,643.0,mobile,EU,1
5765,0,179.0,mobile,EU,0
3662,1,320.0,desktop,APAC,0
780,1,106.0,desktop,NA,0
5948,1,143.0,mobile,APAC,1
4942,1,655.0,desktop,EU,0
2283,0,533.0,desktop,NA,0
2265,0,615.0,mobile,EU,0
4157,1,297.0,mobile,EU,0
1314,1,414.0,desktop,NA,0
5610,1,132.0,mobile,APAC,0
1698,0,630.0,mobile,EU,1
1110,1,713.0,desktop,NA,0
5668,1,538.0,mobile,NA,0
3014,1,566.0,mobile,NA,1
4760,1,884.0,mobile,NA,1
2903,1,101.0,desktop,EU,0
2156,0,799.0,desktop,NA,1
2257,1,542.0,mobile,NA,0
1056,1,533.0,mobile,NA,0
4086,1,242.0,desktop,EU,0
2066,1,260.0,mobile,APAC,0
3354,1,432.0,mobile,EU,0
1264,0,231.0,mobile,APAC,0
1166,1,551.0,desktop,NA,0
1997,0,801.0,mobile,NA,0
2488,1,82.0,desktop,APAC,0
708,1,118.0,mobile,NA,0
3899,1,475.0,desktop,NA,0
470,0,161.0,mobile,NA,0
2739,1,54.0,mobile,APAC,0
1164,0,769.0,mobile,APAC,1
22,1,722.0,mobile,EU,0
1506,1,359.0,mobile,EU,0
5366,1,29.0,mobile,NA,0
2508,0,184.0,desktop,EU,1
2720,0,896.0,mobile,NA,0
2736,0,704.0,desktop,NA,0
4660,0,542.0,mobile,NA,0
3713,1,283.0,mobile,EU,0
4198,0,234.0,desktop,NA,0
3879,0,286.0,mobile,APAC,0
3575,1,267.0,mobile,NA,1
5952,1,163.0,desktop,EU,0
1230,0,555.0,desktop,APAC,0
1236,0,720.0,desktop,NA,0
5202,1,359.0,mobile,EU,0
2630,0,29.0,mobile,NA,0
278,1,844.0,desktop,NA,0
1450,1,548.0,desktop,NA,0
3570,0,662.0,mobile,APAC,0
647,0,497.0,mobile,EU,0
4050,1,254.0,mobile,NA,1
490,0,622.0,mobile,EU,0
1761,0,737.0,desktop,NA,1
1710,1,274.0,mobile,NA,0
3042,0,192.0,desktop,NA,1
4681,1,694.0,mobile,APAC,0
4274,0,304.0,mobile,APAC,1
2589,1,671.0,mobile,NA,0
398,0,240.0,desktop,NA,0
4113,1,340.0,mobile,NA,0
5122,1,254.0,mobile,EU,0
2886,0,787.0,mobile,EU,0
2463,0,282.0,mobile,NA,0
3205,1,648.0,mobile,EU,0
2539,1,49.0,desktop,APAC,0
5253,0,233.0,desktop,NA,0
68,0,35.0,mobile,EU,0
5388,1,458.0,desktop,NA,0
482,0,716.0,desktop,NA,0
4192,1,285.0,mobile,APAC,0
4665,1,887.0,desktop,APAC,0
5221,1,686.0,mobile,APAC,0
1330,0,152.0,mobile,APAC,0
5463,1,529.0,mobile,NA,0
1726,0,167.0,mobile,NA,0
703,0,893.0,mobile,APAC,1
381,1,540.0,mobile,EU,1
2983,1,360.0,desktop,APAC,0
2102,1,541.0,desktop,APAC,1
4617,0,332.0,mobile,APAC,0
2757,1,408.0,desktop,EU,1
230,1,471.0,mobile,NA,0
1625,0,746.0,mobile,APAC,0
314,1,342.0,mobile,EU,1
2631,1,4.0,mobile,EU,0
2187,1,430.0,mobile,NA,0
5224,1,214.0,desktop,APAC,0
2409,1,375.0,mobile,NA,0
5302,0,689.0,mobile,NA,0
5164,1,667.0,mobile,APAC,0
1317,0,113.0,mobile,EU,0
5397,0,329.0,mobile,EU,1
5574,0,176.0,mobile,EU,0
3870,0,762.0,desktop,APAC,1
1246,0,585.0,desktop,NA,0
4854,1,316.0,desktop,NA,0
2201,0,380.0,desktop,EU,0
5549,0,136.0,mobile,NA,0
1684,1,464.0,desktop,APAC,1
3837,0,741.0,desktop,NA,0
5062,1,697.0,desktop,APAC,0
5096,0,794.0,mobile,APAC,0
1336,0,577.0,desktop,EU,0
2906,1,520.0,desktop,NA,0
4042,0,482.0,desktop,APAC,0
1534,0,698.0,mobile,APAC,0
5584,1,698.0,mobile,APAC,0
5665,0,151.0,desktop,EU,0
388,0,672.0,desktop,NA,1
997,1,806.0,desktop,APAC,0
3424,1,324.0,desktop,NA,0
2014,1,711.0,mobile,APAC,0
1077,0,534.0,mobile,APAC,1
55,1,247.0,mobile,NA,0
3122,0,636.0,mobile,APAC,0
3518,0,678.0,mobile,NA,0
4401,1,40.0,mobile,NA,0
1821,0,625.0,mobile,NA,0
4553,0,199.0,mobile,APAC,0
5011,0,697.0,mobile,APAC,0
4895,0,719.0,mobile,NA,0
5392,1,226.0,desktop,NA,0
3228,1,827.0,desktop,APAC,0
5534,1,743.0,mobile,EU,1
244,0,516.0,mobile,APAC,1
2948,0,755.0,mobile,NA,0
4599,0,63.0,mobile,EU,1
4894,1,586.0,mobile,EU,0
2030,1,121.0,mobile,NA,0
5685,0,232.0,mobile,NA,0
5925,0,633.0,mobile,NA,0
4177,0,493.0,desktop,APAC,0
2267,0,869.0,mobile,NA,0
4812,0,521.0,mobile,APAC,0
1229,1,254.0,desktop,EU,0
5797,1,569.0,mobile,EU,0
2204,0,202.0,mobile,APAC,0
4476,1,382.0,mobile,EU,0
2235,1,331.0,mobile,NA,1
870,0,572.0,mobile,EU,0
909,1,536.0,desktop,NA,0
4971,1,560.0,mobile,EU,1
2136,0,431.0,desktop,EU,0
378,1,892.0,mobile,NA,0
1305,0,714.0,mobile,EU,0
2645,1,538.0,desktop,NA,0
4631,1,421.0,desktop,EU,0
1390,0,255.0,desktop,NA,0
1048,1,134.0,mobile,NA,0
4704,1,672.0,mobile,NA,0
3201,0,447.0,mobile,EU,0
171,1,256.0,mobile,APAC,0
646,0,430.0,desktop,APAC,0
2862,1,36.0,mobile,NA,0
4292,1,548.0,mobile,APAC,0
3154,1,856.0,mobile,EU,0
962,0,350.0,mobile,APAC,0
663,1,681.0,mobile,NA,0
3040,1,96.0,desktop,APAC,0
4121,1,728.0,mobile,NA,0
500,1,425.0,mobile,EU,0
34,1,71.0,mobile,NA,0
2606,1,142.0,mobile,APAC,0
4119,1,746.0,mobile,NA,1
1829,0,888.0,desktop,EU,1
1469,0,375.0,mobile,APAC,1
3403,0,501.0,mobile,NA,0
777,1,365.0,mobile,NA,0
4339,0,272.0,mobile,APAC,0
112,1,851.0,mobile,NA,0
1880,1,713.0,desktop,NA,1
2756,1,637.0,mobile,NA,0
829,0,570.0,desktop,NA,0
3692,1,216.0,mobile,EU,0
1680,0,865.0,desktop,NA,0
36,0,70.0,mobile,EU,0
484,1,806.0,mobile,APAC,0
5400,0,483.0,mobile,APAC,1
4264,1,671.0,desktop,NA,1
4102,1,47.0,mobile,EU,0
23,0,496.0,mobile,NA,0
3929,0,177.0,mobile,APAC,0
5169,1,878.0,desktop,NA,0
2517,1,392.0,mobile,NA,0
160,1,507.0,mobile,APAC,0
4336,1,893.0,mobile,EU,0
558,1,798.0,mobile,NA,0
3940,0,510.0,mobile,NA,0
4930,1,506.0,mobile,APAC,1
5100,1,765.0,mobile,NA,0
5969,1,751.0,desktop,NA,0
1598,1,113.0,desktop,APAC,0
79,1,389.0,mobile,APAC,0
2713,1,657.0,desktop,APAC,0
3719,0,193.0,mobile,EU,1
2661,0,177.0,mobile,NA,0
1376,1,310.0,desktop,APAC,0
5663,1,206.0,desktop,EU,0
2715,0,552.0,mobile,NA,0
5013,1,711.0,desktop,NA,1
1796,0,208.0,desktop,APAC,0
4837,1,14.0,mobile,EU,0
3323,0,,mobile,NA,0
618,1,37.0,desktop,NA,0
5317,0,863.0,mobile,EU,1
4405,0,335.0,desktop,NA,0
2209,0,775.0,mobile,NA,0
3918,1,18.0,mobile,EU,0
264,1,820.0,mobile,APAC,0
3612,0,323.0,mobile,NA,0
1760,1,218.0,mobile,APAC,0
1205,1,813.0,mobile,NA,0
3349,0,89.0,mobile,NA,0
3535,0,872.0,mobile,NA,0
3660,0,788.0,desktop,APAC,0
5454,0,290.0,desktop,EU,0
5930,1,14.0,desktop,NA,0
97,0,667.0,desktop,NA,0
3415,1,610.0,mobile,NA,0
4246,1,738.0,mobile,APAC,1
375,0,433.0,mobile,NA,1
26,0,345.0,desktop,NA,0
4868,1,288.0,mobile,EU,0
572,0,18.0,mobile,EU,0
338,0,885.0,mobile,APAC,0
3739,0,884.0,desktop,NA,0
2547,0,464.0,mobile,APAC,0
3303,1,55.0,mobile,NA,0
1252,0,626.0,mobile,NA,0
3568,1,266.0,desktop,APAC,0
4945,0,828.0,desktop,NA,1
736,0,698.0,desktop,NA,0
4780,0,323.0,desktop,EU,1
5622,0,680.0,desktop,NA,0
1834,0,408.0,mobile,APAC,0
3851,0,643.0,mobile,EU,0
2189,1,149.0,desktop,NA,0
5290,1,784.0,desktop,EU,0
4716,1,166.0,mobile,NA,0
9,0,192.0,desktop,EU,0
1736,0,92.0,mobile,NA,0
5076,1,168.0,desktop,APAC,0
993,0,213.0,desktop,NA,0
5760,1,754.0,mobile,NA,0
5227,1,763.0,desktop,NA,1
303,1,678.0,mobile,NA,0
2924,1,611.0,desktop,NA,0
4784,0,881.0,mobile,NA,1
2402,1,845.0,desktop,APAC,0
3464,1,594.0,mobile,EU,1
5962,0,507.0,mobile,NA,0
3510,1,23.0,desktop,NA,1
481,1,776.0,mobile,EU,0
3355,1,717.0,mobile,APAC,0
5510,0,424.0,mobile,NA,0
4412,0,337.0,mobile,EU,0
1296,0,164.0,mobile,NA,0
2514,0,58.0,mobile,APAC,1
988,1,126.0,mobile,EU,0
3151,0,27.0,mobile,EU,1
5983,0,300.0,mobile,NA,0
3179,1,661.0,desktop,APAC,0
4624,0,143.0,desktop,APAC,0
728,0,496.0,mobile,EU,0
2529,0,183.0,mobile,NA,0
5053,1,331.0,desktop,NA,0
1345,1,159.0,mobile,NA,1
746,1,156.0,mobile,EU,0
3396,0,63.0,desktop,APAC,0
3220,0,378.0,mobile,NA,0
1484,0,250.0,mobile,NA,0
3108,0,121.0,desktop,EU,1
2792,0,729.0,mobile,APAC,0
1237,1,815.0,desktop,NA,0
4778,1,526.0,mobile,NA,1
1848,0,393.0,mobile,NA,0
1403,0,582.0,mobile,NA,0
2913,0,522.0,mobile,EU,0
1155,1,718.0,desktop,APAC,0
5072,0,357.0,mobile,EU,0
4906,0,574.0,mobile,APAC,0
3208,1,630.0,mobile,NA,0
1974,0,557.0,desktop,APAC,0
4134,0,487.0,desktop,NA,0
550,0,218.0,mobile,APAC,1
1787,1,335.0,desktop,APAC,0
4827,1,337.0,mobile,APAC,0
951,0,111.0,desktop,NA,0
3069,1,205.0,desktop,NA,0
705,0,636.0,mobile,NA,0
754,1,89.0,mobile,EU,0
128,1,751.0,mobile,EU,0
1527,0,283.0,mobile,NA,0
685,0,816.0,mobile,EU,0
4475,0,876.0,desktop,APAC,0
2363,0,639.0,desktop,EU,1
914,0,124.0,desktop,EU,0
846,0,10.0,mobile,APAC,0
3460,1,856.0,mobile,NA,0
3831,0,172.0,mobile,NA,1
3105,0,344.0,desktop,APAC,0
1288,0,252.0,desktop,EU,0
3487,0,755.0,mobile,NA,0
4554,1,776.0,mobile,NA,0
3886,1,748.0,mobile,APAC,1
5150,1,570.0,desktop,APAC,0
3634,0,785.0,mobile,NA,0
197,1,857.0,mobile,NA,0
5814,1,568.0,desktop,NA,0
2686,0,553.0,mobile,NA,1
4944,1,767.0,mobile,NA,0
755,0,315.0,mobile,NA,0
5653,1,467.0,mobile,NA,0
4069,0,128.0,mobile,NA,0
4437,1,673.0,desktop,APAC,0
5346,0,499.0,desktop,APAC,1
3639,1,349.0,desktop,APAC,0
5723,0,626.0,mobile,EU,0
5755,1,557.0,mobile,EU,0
4415,1,798.0,mobile,APAC,0
6,1,234.0,desktop,APAC,0
1251,1,107.0,mobile,APAC,0
2327,1,654.0,mobile,NA,0
3721,0,237.0,mobile,NA,0
1668,0,671.0,mobile,APAC,1
3468,0,19.0,mobile,APAC,1
4203,0,598.0,mobile,NA,0
1691,0,796.0,desktop,NA,0
1940,0,474.0,desktop,EU,0
3492,1,309.0,desktop,APAC,0
1503,1,,mobile,EU,0
4372,0,519.0,mobile,APAC,0
2150,1,353.0,mobile,NA,0
1596,0,46.0,mobile,NA,0
3912,0,526.0,desktop,APAC,0
5749,0,891.0,desktop,EU,0
25,1,593.0,desktop,APAC,0
2941,0,,mobile,EU,0
1487,1,892.0,mobile,APAC,0
223,1,765.0,mobile,NA,0
382,0,493.0,desktop,EU,1
1921,1,390.0,mobile,APAC,0
5457,1,176.0,mobile,APAC,1
4850,1,161.0,mobile,EU,0
4783,1,557.0,mobile,APAC,0
2429,1,13.0,desktop,EU,1
5971,0,684.0,mobile,NA,0
1443,0,135.0,desktop,EU,0
2549,0,465.0,mobile,NA,0
1810,0,132.0,mobile,APAC,0
3414,0,124.0,mobile,NA,0
3067,0,37.0,mobile,NA,0
2009,0,384.0,desktop,NA,0
4350,1,137.0,mobile,EU,0
2405,0,645.0,desktop,NA,0
3343,0,295.0,mobile,EU,0
3435,1,277.0,desktop,EU,0
2820,0,519.0,mobile,NA,1
2620,0,2.0,mobile,NA,0
3648,1,580.0,mobile,APAC,0
1560,1,45.0,mobile,NA,0
5677,1,375.0,mobile,EU,0
4561,0,794.0,desktop,NA,0
1152,0,729.0,desktop,NA,0
3972,0,147.0,mobile,APAC,0
234,1,177.0,desktop,NA,0
1920,0,301.0,mobile,APAC,0
5119,1,7.0,desktop,NA,1
5444,1,826.0,mobile,NA,0
4071,1,755.0,mobile,APAC,0
86,0,386.0,mobile,NA,0
617,1,360.0,mobile,APAC,0
2938,0,760.0,mobile,NA,0
3892,0,168.0,mobile,NA,0
5222,0,753.0,desktop,EU,1
5033,0,826.0,mobile,NA,0
2544,1,758.0,mobile,NA,0
2701,1,442.0,mobile,EU,0
3370,0,557.0,mobile,EU,0
1449,1,524.0,mobile,NA,1
3629,0,635.0,desktop,EU,0
2135,0,899.0,desktop,APAC,0
1493,0,185.0,desktop,NA,0
4713,1,157.0,mobile,APAC,0
776,0,376.0,desktop,EU,0
2831,0,646.0,mobile,EU,0
5637,1,162.0,mobile,EU,1
4835,1,751.0,mobile,NA,0
5023,1,155.0,mobile,NA,0
3000,0,642.0,mobile,APAC,0
947,1,422.0,desktop,NA,0
3471,1,2.0,desktop,APAC,1
2629,1,855.0,mobile,EU,0
2697,1,69.0,desktop,EU,1
2676,0,831.0,mobile,APAC,0
1034,1,175.0,mobile,NA,0
1028,0,255.0,desktop,APAC,0
4257,0,467.0,mobile,NA,0
5820,1,806.0,mobile,NA,0
1294,0,775.0,mobile,NA,0
1480,0,185.0,desktop,NA,0
996,0,575.0,mobile,EU,0
1511,0,58.0,desktop,NA,1
1522,0,759.0,mobile,EU,0
3459,0,61.0,desktop,NA,0
2786,0,713.0,desktop,EU,0
5628,1,435.0,mobile,APAC,0
2591,0,704.0,mobile,EU,0
4613,0,679.0,mobile,NA,0
5929,1,620.0,mobile,EU,0
3530,0,251.0,mobile,NA,0
5316,1,346.0,mobile,NA,0
1424,0,540.0,mobile,NA,0
3033,0,200.0,mobile,APAC,0
2503,0,832.0,desktop,NA,1
5483,1,617.0,mobile,NA,0
5655,0,896.0,mobile,APAC,0
5426,1,701.0,mobile,NA,0
695,0,5.0,mobile,EU,0
301,1,688.0,mobile,NA,0
1629,1,273.0,desktop,EU,0
1689,1,579.0,mobile,APAC,0
815,1,138.0,mobile,EU,1
1278,1,804.0,mobile,APAC,0
5667,0,534.0,mobile,EU,0
3109,1,597.0,mobile,APAC,0
155,0,744.0,mobile,APAC,0
7,1,647.0,mobile,EU,0
4663,1,11.0,mobile,APAC,0
3716,0,464.0,desktop,NA,0
3425,1,34.0,mobile,NA,1
1772,1,666.0,mobile,EU,0
4708,1,743.0,mobile,EU,0
5816,1,793.0,desktop,EU,0
2375,0,279.0,mobile,NA,0
1713,1,491.0,desktop,EU,0
3261,1,417.0,mobile,EU,0
769,0,879.0,mobile,NA,1
5658,1,423.0,mobile,NA,1
2871,0,800.0,mobile,EU,0
131,1,822.0,desktop,NA,0
2298,1,400.0,desktop,APAC,1
3547,0,282.0,mobile,APAC,0
5752,1,673.0,mobile,NA,0
58,0,353.0,mobile,EU,0
2969,0,86.0,desktop,NA,0
4898,0,11.0,mobile,NA,0
267,0,389.0,desktop,NA,0
4597,1,115.0,mobile,NA,0
957,1,289.0,desktop,APAC,1
5649,0,127.0,desktop,NA,0
3087,0,566.0,mobile,EU,0
5767,1,396.0,mobile,APAC,0
1894,0,112.0,desktop,NA,0
3573,1,318.0,mobile,APAC,0
5756,1,220.0,mobile,EU,0
1144,0,269.0,mobile,APAC,0
3356,0,300.0,mobile,EU,0
5480,0,373.0,desktop,EU,0
1610,0,535.0,mobile,EU,0
3989,1,813.0,desktop,NA,1
2519,1,828.0,desktop,NA,0
392,0,126.0,mobile,NA,0
4904,0,299.0,mobile,NA,0
394,1,706.0,mobile,NA,0
4026,0,83.0,mobile,EU,0
5648,0,213.0,mobile,EU,0
3239,1,676.0,desktop,NA,0
1244,1,704.0,mobile,APAC,0
3524,0,818.0,mobile,NA,1
5739,0,360.0,mobile,NA,1
3812,0,620.0,desktop,EU,0
878,0,519.0,mobile,NA,0
4458,1,32.0,mobile,APAC,0
5921,1,347.0,mobile,NA,1
368,1,189.0,desktop,NA,0
5305,0,163.0,mobile,EU,0
2425,0,728.0,mobile,APAC,0
321,1,788.0,mobile,NA,0
3329,0,599.0,desktop,EU,0
533,1,298.0,mobile,EU,1
4722,1,430.0,mobile,APAC,0
4995,1,712.0,mobile,NA,0
4841,0,17.0,desktop,EU,1
3456,0,772.0,mobile,APAC,0
4197,0,307.0,desktop,APAC,0
4526,0,440.0,mobile,NA,0
1682,1,152.0,desktop,NA,0
168,0,111.0,mobile,EU,0
4516,0,493.0,desktop,NA,0
1545,0,336.0,mobile,APAC,0
1007,0,667.0,mobile,NA,0
598,1,583.0,desktop,NA,0
3126,1,673.0,mobile,EU,1
4237,0,342.0,mobile,NA,0
463,0,734.0,desktop,EU,0
3630,1,826.0,mobile,APAC,0
5556,0,506.0,mobile,NA,0
3130,1,505.0,mobile,NA,0
3335,1,260.0,mobile,APAC,0
2759,1,45.0,desktop,NA,0
2806,0,62.0,desktop,EU,0
3345,1,204.0,desktop,NA,1
3171,1,148.0,mobile,NA,0
1334,0,554.0,desktop,NA,0
1019,0,29.0,desktop,EU,0
2677,1,102.0,mobile,EU,1
2777,0,51.0,desktop,NA,0
5134,0,143.0,mobile,NA,0
4363,0,827.0,mobile,NA,0
1259,0,827.0,mobile,NA,0
82,1,740.0,mobile,NA,0
1067,0,555.0,mobile,NA,0
474,1,726.0,desktop,APAC,1
189,1,529.0,mobile,APAC,0
2611,0,593.0,mobile,APAC,1
5579,0,435.0,mobile,EU,1
3724,1,,mobile,NA,0
4013,0,210.0,mobile,NA,1
3644,1,258.0,desktop,NA,0
1091,1,645.0,desktop,APAC,1
3919,0,242.0,mobile,APAC,0
1386,0,30.0,mobile,APAC,0
4573,0,200.0,mobile,APAC,0
1505,0,657.0,mobile,NA,1
2027,0,719.0,mobile,EU,0
407,1,692.0,mobile,NA,0
2193,0,429.0,mobile,NA,0
3058,0,743.0,mobile,EU,1
2638,0,627.0,desktop,NA,0
5162,1,274.0,mobile,APAC,1
4357,0,795.0,desktop,EU,1
2892,1,255.0,desktop,APAC,0
4606,0,201.0,mobile,APAC,0
3291,0,646.0,mobile,APAC,0
2951,1,175.0,mobile,NA,0
5170,1,172.0,desktop,EU,0
5292,0,441.0,mobile,EU,0
840,0,796.0,mobile,NA,0
2379,1,824.0,mobile,EU,0
5012,0,45.0,mobile,EU,0
2320,0,476.0,mobile,APAC,1
1757,0,395.0,desktop,EU,1
